question_id,question,paraphrased,score
74,If you were permanently sent to the past would you feel a moral obligation to protect your former present?,"If you were irreversibly transported to the past, would you feel responsible to maintain your prior reality?",0.797757284641265
75,What is the weirdest stereotype you've heard about a country or group of people?,"I'm curious to know, which is the most bizarre stereotype you've heard about a culture or group of individuals?",0.830159382820129
75,What is the weirdest stereotype you've heard about a country or group of people?,Please share about the strangest stereotype you've heard of regarding a culture or a group of people.,0.810744779109954
75,What is the weirdest stereotype you've heard about a country or group of people?,"I'd like to know, what's the strangest belief you've encountered about a country or community of people?",0.79421730518341
75,What is the weirdest stereotype you've heard about a country or group of people?,"I'd like to learn, which is the most unusual stereotype you've heard of regarding a culture or a collective of people?",0.7813828158378601
75,What is the weirdest stereotype you've heard about a country or group of people?,Could you please share about the strangest generalization you've heard about a country or a population of people?,0.77716340303421
76,What 2 famous people would you pay to see fight? And what would be the fight rules?,"What two famous figures would you pay to observe fighting, and what would their fight rules be?",0.8063909684446521
76,What 2 famous people would you pay to see fight? And what would be the fight rules?,"Out of the two notable individuals, who would you be inclined to pay to see fight and what would be the battle rules?",0.8030162024497981
76,What 2 famous people would you pay to see fight? And what would be the fight rules?,"Which two well-known personalities would you pay to witness fighting, and what would be their battle regulations?",0.7917558717727661
76,What 2 famous people would you pay to see fight? And what would be the fight rules?,"Which two celebrities would you be interested in witnessing fight, and what would be their fighting rules?",0.781167821884155
76,What 2 famous people would you pay to see fight? And what would be the fight rules?,"Which two famous individuals would you pay to observe in combat, and what would their fight rules involve?",0.772067742347717
77,I just found out my dad is cheating on my mom. How should I approach this situation?,I recently found out my dad is cheating on my mom. What approach should I take to this issue?,0.890916602611541
77,I just found out my dad is cheating on my mom. How should I approach this situation?,I found out my father is cheating on my mother. What steps should I take?,0.8546168971061701
77,I just found out my dad is cheating on my mom. How should I approach this situation?,I found out that my dad is being unfaithful to my mom. What should I do in this situation?,0.8223979640007011
77,I just found out my dad is cheating on my mom. How should I approach this situation?,The knowledge that my dad is cheating on my mom warrants a reaction. How should I handle this situation?,0.8214218187332151
77,I just found out my dad is cheating on my mom. How should I approach this situation?,I discovered that my father is cheating on my mother. What's the best way to approach this issue?,0.819802181720733
78,What would be the reaction if cell companies charged you for how good your service was?,How would you react if mobile companies charged you according to their service quality?,0.7476441431045531
78,What would be the reaction if cell companies charged you for how good your service was?,What would be your response if mobile providers charge based on the caliber of their service?,0.7369406986236571
78,What would be the reaction if cell companies charged you for how good your service was?,What if mobile operators billed you based on the quality of your service?,0.7106016445159911
78,What would be the reaction if cell companies charged you for how good your service was?,How would you react if you had to pay for the effectiveness of your mobile service provider's service?,0.6851406264305111
78,What would be the reaction if cell companies charged you for how good your service was?,What if your mobile service provider charged you according to the quality of their service?,0.6739105749130241
79,Have you ever created a fake email account to try and catch your SO cheating?,Did you establish a counterfeit email account to expose your partner's cheating?,0.747397677898406
79,Have you ever created a fake email account to try and catch your SO cheating?,Did you ever use a fake email to catch your partner in an affair?,0.7410904335975641
79,Have you ever created a fake email account to try and catch your SO cheating?,Have you established a fake email to catch your partner's infidelity?,0.7349786925315851
79,Have you ever created a fake email account to try and catch your SO cheating?,Have you ever invented a false email to uncover your significant other's infidelity?,0.7275358605384821
79,Have you ever created a fake email account to try and catch your SO cheating?,Have you created a false email address to expose your significant other's infidelity?,0.695862965583801
80,"How do people ""stay positive"" and keep negative thoughts from ruining their life?",How do people stay positive and keep negative thoughts from causing a toxic mental environment?,0.8260911380079451
80,"How do people ""stay positive"" and keep negative thoughts from ruining their life?","How do people manage to preserve a positive attitude, and keep negative thoughts from causing distress in their lives?",0.811985092163085
80,"How do people ""stay positive"" and keep negative thoughts from ruining their life?","How do people keep negative thoughts from consuming their lives, and instead maintain a positive attitude?",0.8045888113975521
80,"How do people ""stay positive"" and keep negative thoughts from ruining their life?",How do people manage to maintain a positive mindset and prevent negative thoughts from interfering with their daily lives?,0.802338616847991
80,"How do people ""stay positive"" and keep negative thoughts from ruining their life?","How do people successfully keep a positive attitude, and prevent negative thoughts from negatively affecting their well-being?",0.7875079083442681
81,"People who throw huge amounts of toilet paper into the toilet, why? What is going on down there?",What factors influence people to throw massive amounts of toilet paper into the toilet?,0.7590545582771301
81,"People who throw huge amounts of toilet paper into the toilet, why? What is going on down there?",Why do people tend to throw large amounts of toilet paper down the drain?,0.732652621269226
81,"People who throw huge amounts of toilet paper into the toilet, why? What is going on down there?",What is the cause of people discarding substantial amounts of toilet paper down the drain?,0.7151453065872191
81,"People who throw huge amounts of toilet paper into the toilet, why? What is going on down there?",What causes people to continuously dispose of large amounts of toilet paper in the drain?,0.712965862751007
81,"People who throw huge amounts of toilet paper into the toilet, why? What is going on down there?",What reasons influence people to throw substantial quantities of toilet paper down the drain?,0.709342854022979
82,If you could comit any crime and get away with it what would you commit?,Envision a situation where you could commit any crime and get away with it - what crime would you commit?,0.7789217540196011
82,If you could comit any crime and get away with it what would you commit?,Consider a hypothetical scenario where you could get away with any crime - what crime would you commit?,0.7148811984062191
82,If you could comit any crime and get away with it what would you commit?,How would you use your freedom to commit a crime if you knew you would get away with it?,0.7086778450012201
82,If you could comit any crime and get away with it what would you commit?,"If you could commit a crime and never be caught, which offense would you choose?",0.6980475354194641
82,If you could comit any crime and get away with it what would you commit?,Picture a scenario where you could commit any crime and evade punishment - what crime would you commit?,0.681796448230743
83,"If you could choose one genetic to pass down to your children and one to not pass down, what would you pick?",Suppose you could selectively pass down one genetic trait to your children and withhold another. What would you choose?,0.741990582942962
83,"If you could choose one genetic to pass down to your children and one to not pass down, what would you pick?","What characteristics would you pick to pass down to your offspring, and which ones would you prefer not to?",0.7370931077003471
83,"If you could choose one genetic to pass down to your children and one to not pass down, what would you pick?",Suppose you could choose which traits to inherit in your descendants. Which genetic traits would you select to pass down and which ones would you avoid?,0.7269006538391111
83,"If you could choose one genetic to pass down to your children and one to not pass down, what would you pick?","What genetic traits would you elect to pass down to your offspring, and which one would you opt not to?",0.7268501687049861
83,"If you could choose one genetic to pass down to your children and one to not pass down, what would you pick?",Imagine you had the power to select one genetic characteristic to give your children and one to withhold. Which would you select?,0.726634995937347
84,What are some ideas like ice bucket challenge that you think should become popular?,"What are some innovative campaigns that may become viral, just like the ice bucket challenge?",0.745162682533264
84,What are some ideas like ice bucket challenge that you think should become popular?,"What are some interesting concepts that might gain public attention, analogous to the ice bucket challenge?",0.7336747217178341
84,What are some ideas like ice bucket challenge that you think should become popular?,"Can you suggest some unique ideas that could become widely known, just like the ice bucket challenge?",0.730163650512695
84,What are some ideas like ice bucket challenge that you think should become popular?,"Can you name some inventive ideas that could gain traction, like the ice bucket challenge?",0.7116384673118591
84,What are some ideas like ice bucket challenge that you think should become popular?,"Which novel trends could become popular, like the ice bucket challenge?",0.6875471043586731
85,Would you support a crowd fund campaign to support a victim of a miscarriage of justice who was subject to abduction and torture by the police?,"Imagine a crowd-funded campaign to aid a victim of a miscarriage of justice who was subjected to abduction and torture by the police, how likely would you be to contribute?",0.8825564551353451
85,Would you support a crowd fund campaign to support a victim of a miscarriage of justice who was subject to abduction and torture by the police?,Would you back a crowd-funded campaign to help a victim of a wrongful conviction who was abducted and tortured by the police?,0.8613954156190601
85,Would you support a crowd fund campaign to support a victim of a miscarriage of justice who was subject to abduction and torture by the police?,How likely would you be to support a crowd-funding initiative to aid a victim of a miscarriage of justice who faced abduction and torture at the hands of law enforcement?,0.846838490962982
85,Would you support a crowd fund campaign to support a victim of a miscarriage of justice who was subject to abduction and torture by the police?,What if there was a crowd-funding initiative to aid a victim of a miscarriage of justice who was kidnapped and tortured by the police?,0.844421463012695
85,Would you support a crowd fund campaign to support a victim of a miscarriage of justice who was subject to abduction and torture by the police?,What if a crowd-funded campaign was established to support a person suffering from a miscarriage of justice who faced abduction and torture at the hands of the police?,0.8293747472763061
86,Why are there still countries who criminalize the use of cannabis?,Why are there some nations that continue to enforce penalties for the use of cannabis?,0.8881550598144531
86,Why are there still countries who criminalize the use of cannabis?,Why do certain countries persist in criminalizing the use of cannabis?,0.870631444989418
86,Why are there still countries who criminalize the use of cannabis?,Why do some countries still prohibit the use of cannabis and impose legal consequences?,0.8364687132835381
86,Why are there still countries who criminalize the use of cannabis?,Why are there countries that still punish cannabis use with imprisonment or fines?,0.8226922321319581
86,Why are there still countries who criminalize the use of cannabis?,Why are some countries persisting in their criminalization of cannabis use?,0.808852331638336
87,What is the most devastating sports play you've ever witnessed as a fan?,What was the most crushing sports play that you've witnessed as a fan?,0.9046169315065651
87,What is the most devastating sports play you've ever witnessed as a fan?,What stands out as the most devastating sports moment you've seen as a spectator?,0.8284988570213311
87,What is the most devastating sports play you've ever witnessed as a fan?,Can you describe the most heartbreaking sports moment you've experienced as a spectator?,0.7887253928184501
87,What is the most devastating sports play you've ever witnessed as a fan?,What was the most demoralizing sports play to witness as a fan?,0.7772629618644711
87,What is the most devastating sports play you've ever witnessed as a fan?,Can you describe the most soul-crushing sports moment you've witnessed as a spectator?,0.776212351322174
88,Does gun ownership really prevent crimes in your opinion?,Do you think gun possession can actually be effective in crime prevention?,0.719885902404785
88,Does gun ownership really prevent crimes in your opinion?,What's your view on whether guns can really prevent crimes?,0.712536530494689
88,Does gun ownership really prevent crimes in your opinion?,Do you think gun ownership is a legitimate means of crime prevention?,0.6962664294242851
88,Does gun ownership really prevent crimes in your opinion?,What's your opinion on whether gun possession is an effective way to prevent crimes?,0.691390590667724
88,Does gun ownership really prevent crimes in your opinion?,What's your perspective on whether firearm possession prevents offenses?,0.6884153056144711
89,What does society accept as fact that you think is total bullshit?,What society accepts as truth but you think is a lie.,0.7362168598175041
89,What does society accept as fact that you think is total bullshit?,What society accepts as true though I think is fake.,0.6793231534957881
89,What does society accept as fact that you think is total bullshit?,Bullshit beliefs that society accepts as fact.,0.6715213227272031
89,What does society accept as fact that you think is total bullshit?,False beliefs that society accepts as fact.,0.6448300051689141
89,What does society accept as fact that you think is total bullshit?,What society considers truthful but I think is false.,0.642673091888427
90,Is it immoral to buy a puppy from a breeder rather than adopt from a shelter?,Would it be immoral to buy a puppy from a breeder instead of adopting from a shelter?,0.9325369714288151
90,Is it immoral to buy a puppy from a breeder rather than adopt from a shelter?,Is it unethical to obtain a puppy from a breeder rather than adopting from a shelter?,0.9169228365441331
90,Is it immoral to buy a puppy from a breeder rather than adopt from a shelter?,Is it unethical to acquire a puppy from a breeder rather than to adopt from a shelter?,0.9155966877145221
90,Is it immoral to buy a puppy from a breeder rather than adopt from a shelter?,Is it wrong to acquire a puppy from a breeder rather than adopting from a shelter?,0.915369053833991
90,Is it immoral to buy a puppy from a breeder rather than adopt from a shelter?,Is it ethically sound to buy a puppy from a breeder instead of adopting from a shelter?,0.9131436881760651
91,Does anybody have statistics of what religions cause the most crime?,Are there any statistics available concerning which religions are associated with the highest incidences of crime?,0.766447381973266
91,Does anybody have statistics of what religions cause the most crime?,Are there any statistics on the religions that contribute to the highest levels of criminal activity?,0.7453710007667541
91,Does anybody have statistics of what religions cause the most crime?,Are there any figures that suggest which religions have the highest rates of criminal involvement?,0.7352987694740291
91,Does anybody have statistics of what religions cause the most crime?,Are there any statistics that could show which religions are most commonly associated with criminal offenses?,0.7193153667449951
91,Does anybody have statistics of what religions cause the most crime?,Is there any data indicating which religions are most strongly connected to criminal behavior?,0.7176540064811701
92,"How do people ""stay positive"" and keep negative thoughts from ruining their life?",How do people stay positive and keep negative thoughts from causing a toxic mental environment?,0.8260911380079451
92,"How do people ""stay positive"" and keep negative thoughts from ruining their life?","How do people manage to preserve a positive attitude, and keep negative thoughts from causing distress in their lives?",0.811985092163085
92,"How do people ""stay positive"" and keep negative thoughts from ruining their life?","How do people keep negative thoughts from consuming their lives, and instead maintain a positive attitude?",0.8045888113975521
92,"How do people ""stay positive"" and keep negative thoughts from ruining their life?",How do people manage to maintain a positive mindset and prevent negative thoughts from interfering with their daily lives?,0.802338616847991
92,"How do people ""stay positive"" and keep negative thoughts from ruining their life?","How do people successfully keep a positive attitude, and prevent negative thoughts from negatively affecting their well-being?",0.7875079083442681
93,"Would the Catholic Church be considered ""a compassionate N.G.O."" if they were not a religion as Pope Francis has said?","Would the Catholic Church be perceived as a compassionate NGO if it were not a religion, as stated by Pope Francis?",0.787965499431111
93,"Would the Catholic Church be considered ""a compassionate N.G.O."" if they were not a religion as Pope Francis has said?","Would the Catholic Church be seen as a compassionate NGO if it were not a religion, as proposed by Pope Francis?",0.7761490342114791
93,"Would the Catholic Church be considered ""a compassionate N.G.O."" if they were not a religion as Pope Francis has said?","Would the Catholic Church be considered a compassionate NGO if it were not a religion, as suggested by Pope Francis?",0.7721563142379311
93,"Would the Catholic Church be considered ""a compassionate N.G.O."" if they were not a religion as Pope Francis has said?","Would the Catholic Church be considered a compassionate NGO if it were not a religious institution, as discussed by Pope Francis?",0.768383414404732
93,"Would the Catholic Church be considered ""a compassionate N.G.O."" if they were not a religion as Pope Francis has said?","Could the Catholic Church be recognized as a compassionate NGO if it were not a religious group, as stated by Pope Francis?",0.760560231208801
94,My parents snooped through my email and found nude pictures of me. What do I do to save face?,I cannot believe that my parents have infiltrated my email privacy and uncovered intimate images of me. What can I do to restore my self-respect?,0.75150992155075
94,My parents snooped through my email and found nude pictures of me. What do I do to save face?,It appears that my parents have discovered indecent photographs of me in my email. What course of action can I take to uphold my honor?,0.7223115730285641
94,My parents snooped through my email and found nude pictures of me. What do I do to save face?,My parents have discovered compromising images of myself within my inbox. What can be done to preserve my dignity?,0.716731266975402
94,My parents snooped through my email and found nude pictures of me. What do I do to save face?,It would appear that my parents have disregarded my email privacy and discovered inappropriate photographs of me. How can I salvage my reputation amidst this embarrassment?,0.690139310359954
94,My parents snooped through my email and found nude pictures of me. What do I do to save face?,There seems to be a situation where my parents have stumbled upon inappropriate images of me in my emails. How can I salvage my reputation?,0.684179441928863
95,How old were you when you moved out of your parents' house? Why?,How old were you when you left your parents' home? Why did you leave?,0.8929747509956361
95,How old were you when you moved out of your parents' house? Why?,How old were you when you relocated from your parents' home? Why did you make that decision?,0.8752762246131891
95,How old were you when you moved out of your parents' house? Why?,How old were you when you decided to move out of your parents' house? What was your motivation for leaving at that time?,0.8672281670570371
95,How old were you when you moved out of your parents' house? Why?,How old were you when you decided to move out of your parents' home? Can you explain the reasons behind your decision?,0.847567634582519
95,How old were you when you moved out of your parents' house? Why?,When did you relocate from your parents' house? Why?,0.8413874077796931
